CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing,NZTM_X,NZTM_Y, Vs30,,,,
,,Point (1573000.03000000002793968 5180981.09999999962747097),,,,,,,,inf,inf
,,Point (1576552.81000000005587935 5185372.2099999999627471),,,,,,,,inf,inf
,,Point (1576537.23999999999068677 5181544.58999999985098839),,,,,,,,inf,inf
,,Point (1576206.21999999997206032 5185472.03000000026077032),,,,,,,,inf,inf
,,Point (1575243.2099999999627471 5181432.75),,,,,,,,inf,inf
,,Point (1574595.72999999998137355 5181294.62000000011175871),,,,,,,,inf,inf
,,Point (1571473 5179659),,,,,,,,inf,inf
,,Point (1578843 5177059),,,,,,,,inf,inf
,,Point (1573958 5181963.76999999955296516),,,,,,,,inf,inf
,,Point (1577093.72999999998137355 5184070.08999999985098839),,,,,,,,inf,inf
,,Point (1576390.87999999988824129 5186149.4599999999627471),,,,,,,,inf,inf
,,Point (1574534.05000000004656613 5180003.99000000022351742),,,,,,,,inf,inf
,,Point (1570680.89999999990686774 5179933.75),,,,,,,,inf,inf
,,Point (1575176 5177853),,,,,,,,inf,inf
,,Point (1572435.9599999999627471 5181301.96999999973922968),,,,,,,,inf,inf
,,Point (1574405.34000000008381903 5180866.5400000000372529),,,,,,,,inf,inf
,,Point (1576711 5183222),,,,,,,,inf,inf
,,Point (1572906.60000000009313226 5179659.87999999988824129),,,,,,,,inf,inf
,,Point (1572899.73999999999068677 5179663.44000000040978193),,,,,,,,inf,inf
,,Point (1573789.18999999994412065 5182263.75),,,,,,,,inf,inf
,,Point (1572083.56000000005587935 5183084.66000000014901161),,,,,,,,inf,inf
,,Point (1572462.12999999988824129 5183094.16999999992549419),,,,,,,,inf,inf
,,Point (1573846.72999999998137355 5180876.69000000040978193),,,,,,,,inf,inf
,,Point (1575222.97999999998137355 5182005.65000000037252903),,,,,,,,inf,inf
,,Point (1576252.98999999999068677 5186583.33000000007450581),,,,,,,,inf,inf
,,Point (1574119.2099999999627471 5177887.91999999992549419),,,,,,,,inf,inf
,,Point (1574119.2099999999627471 5177887.91999999992549419),,,,,,,,inf,inf
,,Point (1574740.41999999992549419 5182853.98000000044703484),,,,,,,,inf,inf
,,Point (1575099.69999999995343387 5186055.90000000037252903),,,,,,,,inf,inf
,,Point (1576366.87000000011175871 5182365.01999999955296516),,,,,,,,inf,inf
,,Point (1573411.80000000004656613 5181081.08000000007450581),,,,,,,,inf,inf
,,Point (1572362.58000000007450581 5181468.50999999977648258),,,,,,,,inf,inf
,,Point (1575893.33000000007450581 5186139.92999999970197678),,,,,,,,inf,inf
,,Point (1575923.30000000004656613 5181694.16999999992549419),,,,,,,,inf,inf
,,Point (1574320.51000000000931323 5184837.12999999988824129),,,,,,,,inf,inf
,,Point (1575142.75 5186096.33000000007450581),,,,,,,,inf,inf
,,Point (1570265.53000000002793968 5179830.75999999977648258),,,,,,,,inf,inf
,,Point (1572492.89999999990686774 5181400.29999999981373549),,,,,,,,inf,inf
,,Point (1575193.32000000006519258 5181983.58000000007450581),,,,,,,,inf,inf
,,Point (1576755.59000000008381903 5184437.65000000037252903),,,,,,,,inf,inf
,,Point (1570170.67999999993480742 5180664.67999999970197678),,,,,,,,inf,inf
,,Point (1576142.90999999991618097 5185944.34999999962747097),,,,,,,,inf,inf
,,Point (1577076.65999999991618097 5184073.91999999992549419),,,,,,,,inf,inf
,,Point (1574844 5181344),,,,,,,,inf,inf
,,Point (1576948.62000000011175871 5183149.87999999988824129),,,,,,,,inf,inf
,,Point (1575008.01000000000931323 5184132.13999999966472387),,,,,,,,inf,inf
,,Point (1574858.42999999993480742 5182964.49000000022351742),,,,,,,,inf,inf
,,Point (1578236.43999999994412065 5180954.9599999999627471),,,,,,,,inf,inf
,,Point (1575558.73999999999068677 5177812.84999999962747097),,,,,,,,inf,inf
,,Point (1576849.38999999989755452 5182450),,,,,,,,inf,inf
,,Point (1580587.37000000011175871 5175470.75999999977648258),,,,,,,,inf,inf
,,Point (1576812.98999999999068677 5183249.05999999959021807),,,,,,,,inf,inf
,,Point (1576385.78000000002793968 5185597.92999999970197678),,,,,,,,inf,inf
,,Point (1576302.39999999990686774 5181996.29999999981373549),,,,,,,,inf,inf
,,Point (1575799 5194408),,,,,,,,inf,inf
,,Point (1575236.30000000004656613 5185920),,,,,,,,inf,inf
,,Point (1575250.80000000004656613 5181422.5),,,,,,,,inf,inf
,,Point (1576658 5185419.74000000022351742),,,,,,,,inf,inf
,,Point (1576923.38999999989755452 5184536.83999999985098839),,,,,,,,inf,inf
,,Point (1575381.60000000009313226 5184207.79999999981373549),,,,,,,,inf,inf
,,Point (1573469.03000000002793968 5177922.91000000014901161),,,,,,,,inf,inf
,,Point (1576507.71999999997206032 5182010.12999999988824129),,,,,,,,inf,inf
,,Point (1575166.71999999997206032 5177753.15000000037252903),,,,,,,,inf,inf
,,Point (1575425.67999999993480742 5178355.94000000040978193),,,,,,,,inf,inf
,,Point (1576497.75 5182158.03000000026077032),,,,,,,,inf,inf
,,Point (1576665.96999999997206032 5183643.0400000000372529),,,,,,,,inf,inf
,,Point (1573882.57000000006519258 5178036.82000000029802322),,,,,,,,inf,inf
,,Point (1576526.75 5185499.80999999959021807),,,,,,,,inf,inf
,,Point (1575253.26000000000931323 5185869.07000000029802322),,,,,,,,inf,inf
,,Point (1572947.80000000004656613 5182333.94000000040978193),,,,,,,,inf,inf
,,Point (1575635.23999999999068677 5182800.99000000022351742),,,,,,,,inf,inf
,,Point (1575558.73999999999068677 5177812.84999999962747097),,,,,,,,inf,inf
,,Point (1576364.64999999990686774 5181507.41999999992549419),,,,,,,,inf,inf
,,Point (1574889.9599999999627471 5183855.5400000000372529),,,,,,,,inf,inf
,,Point (1575656.37999999988824129 5185943.94000000040978193),,,,,,,,inf,inf
,,Point (1574270.87999999988824129 5185216.57000000029802322),,,,,,,,inf,inf
,,Point (1574443.17999999993480742 5183859.86000000033527613),,,,,,,,inf,inf
,,Point (1575726.34000000008381903 5191289.00999999977648258),,,,,,,,inf,inf
,,Point (1575982.11000000010244548 5186699.87000000011175871),,,,,,,,inf,inf
,,Point (1575306 5181858.28000000026077032),,,,,,,,inf,inf
,,Point (1570693 5182415),,,,,,,,inf,inf
,,Point (1574829.15999999991618097 5182881.53000000026077032),,,,,,,,inf,inf
,,Point (1570344.59000000008381903 5179839.55999999959021807),,,,,,,,inf,inf
,,Point (1579601.22999999998137355 5178166.63999999966472387),,,,,,,,inf,inf
,,Point (1577068.22999999998137355 5184124.98000000044703484),,,,,,,,inf,inf
,,Point (1572363.87000000011175871 5183149.33000000007450581),,,,,,,,inf,inf
,,Point (1575364.44999999995343387 5191071.24000000022351742),,,,,,,,inf,inf
,,Point (1571348 5181611),,,,,,,,inf,inf
,,Point (1572614.39999999990686774 5180699),,,,,,,,inf,inf
,,Point (1576857.62000000011175871 5183292.78000000026077032),,,,,,,,inf,inf
,,Point (1574985.23999999999068677 5181151.25999999977648258),,,,,,,,inf,inf
,,Point (1576158.68999999994412065 5185941.08000000007450581),,,,,,,,inf,inf
,,Point (1574953.4599999999627471 5184412.4599999999627471),,,,,,,,inf,inf
,,Point (1572387.15999999991618097 5181486.04999999981373549),,,,,,,,inf,inf
,,Point (1575284 5177990.91999999992549419),,,,,,,,inf,inf
,,Point (1576471.96999999997206032 5183659.45000000018626451),,,,,,,,inf,inf
,,Point (1574818.87000000011175871 5182918.9599999999627471),,,,,,,,inf,inf
,,Point (1576732.5400000000372529 5183200.80999999959021807),,,,,,,,inf,inf
,,Point (1576115 5184583),,,,,,,,inf,inf
,,Point (1575168.59000000008381903 5183150.4599999999627471),,,,,,,,inf,inf
,,Point (1576759.66999999992549419 5182359.00999999977648258),,,,,,,,inf,inf
,,Point (1574748.48999999999068677 5183143.33999999985098839),,,,,,,,inf,inf
,,Point (1578757.30000000004656613 5177300),,,,,,,,inf,inf
,,Point (1571905.91999999992549419 5179944.49000000022351742),,,,,,,,inf,inf
,,Point (1573657.81000000005587935 5180909.7099999999627471),,,,,,,,inf,inf
,,Point (1575465.92999999993480742 5177720.82000000029802322),,,,,,,,inf,inf
,,Point (1570268 5179798),,,,,,,,inf,inf
,,Point (1577477.94999999995343387 5181591.48000000044703484),,,,,,,,inf,inf
,,Point (1576653.91999999992549419 5185083.66000000014901161),,,,,,,,inf,inf
,,Point (1579497.18999999994412065 5178313.9599999999627471),,,,,,,,inf,inf
,,Point (1575324.22999999998137355 5178298.48000000044703484),,,,,,,,inf,inf
,,Point (1576954.68999999994412065 5183239.54999999981373549),,,,,,,,inf,inf
,,Point (1576918.72999999998137355 5182219.34999999962747097),,,,,,,,inf,inf
,,Point (1576959.91999999992549419 5183783.08000000007450581),,,,,,,,inf,inf
,,Point (1575399.58000000007450581 5185948.84999999962747097),,,,,,,,inf,inf
,,Point (1575110.26000000000931323 5183139.13999999966472387),,,,,,,,inf,inf
,,Point (1576266.25 5185599.16999999992549419),,,,,,,,inf,inf
,,Point (1575307 5183151.15000000037252903),,,,,,,,inf,inf
,,Point (1573791.28000000002793968 5182019.08999999985098839),,,,,,,,inf,inf
,,Point (1574752.40999999991618097 5182225.4599999999627471),,,,,,,,inf,inf
,,Point (1576117.94999999995343387 5186095.75),,,,,,,,inf,inf
,,Point (1572400.22999999998137355 5181570.00999999977648258),,,,,,,,inf,inf
,,Point (1575089.91999999992549419 5185998.58999999985098839),,,,,,,,inf,inf
,,Point (1578012.39999999990686774 5181089.2099999999627471),,,,,,,,inf,inf
,,Point (1574941.38999999989755452 5177958.75),,,,,,,,inf,inf
,,Point (1573665.93999999994412065 5180846.80999999959021807),,,,,,,,inf,inf
,,Point (1573198.06000000005587935 5180789.79999999981373549),,,,,,,,inf,inf
,,Point (1575253 5183099.57000000029802322),,,,,,,,inf,inf
,,Point (1571017 5180724),,,,,,,,inf,inf
,,Point (1577189.37999999988824129 5183113.63999999966472387),,,,,,,,inf,inf
,,Point (1574757.56000000005587935 5182987.23000000044703484),,,,,,,,inf,inf
,,Point (1576344.39999999990686774 5184185.53000000026077032),,,,,,,,inf,inf
,,Point (1575412.62000000011175871 5185796.29999999981373549),,,,,,,,inf,inf
,,Point (1573573.68999999994412065 5181051.57000000029802322),,,,,,,,inf,inf
,,Point (1575128.61000000010244548 5181438.62000000011175871),,,,,,,,inf,inf
,,Point (1574787.85000000009313226 5185803.08000000007450581),,,,,,,,inf,inf
,,Point (1578959.23999999999068677 5179404.34999999962747097),,,,,,,,inf,inf
,,Point (1576289.12999999988824129 5186128.23000000044703484),,,,,,,,inf,inf
,,Point (1575601.31000000005587935 5186143.65000000037252903),,,,,,,,inf,inf
,,Point (1570670.12999999988824129 5180229.29999999981373549),,,,,,,,inf,inf
,,Point (1576094.67999999993480742 5179468.62999999988824129),,,,,,,,inf,inf
,,Point (1576546.15999999991618097 5185658.16000000014901161),,,,,,,,inf,inf
,,Point (1572937.44999999995343387 5190063.41000000014901161),,,,,,,,inf,inf
,,Point (1576846.89999999990686774 5183266.16000000014901161),,,,,,,,inf,inf
,,Point (1576585.26000000000931323 5183998.37000000011175871),,,,,,,,inf,inf
,,Point (1571052.07000000006519258 5180072.00999999977648258),,,,,,,,inf,inf
,,Point (1575560.73999999999068677 5197903.48000000044703484),,,,,,,,inf,inf
,,Point (1576587.55000000004656613 5185889.04999999981373549),,,,,,,,inf,inf
,,Point (1576820.32000000006519258 5184098.28000000026077032),,,,,,,,inf,inf
,,Point (1574836.83000000007450581 5183170.40000000037252903),,,,,,,,inf,inf
,,Point (1569786.19999999995343387 5182643.82000000029802322),,,,,,,,inf,inf
,,Point (1576294 5186458),,,,,,,,inf,inf
,,Point (1575678.91999999992549419 5182771.83999999985098839),,,,,,,,inf,inf
,,Point (1575691.76000000000931323 5182774.99000000022351742),,,,,,,,inf,inf
,,Point (1575645.19999999995343387 5194395.33999999985098839),,,,,,,,inf,inf
,,Point (1576638.22999999998137355 5185347.48000000044703484),,,,,,,,inf,inf
,,Point (1575059.25 5181302.17999999970197678),,,,,,,,inf,inf
,,Point (1576924.55000000004656613 5183289.61000000033527613),,,,,,,,inf,inf
,,Point (1576615.26000000000931323 5181567.17999999970197678),,,,,,,,inf,inf
,,Point (1575458.81000000005587935 5177555.58000000007450581),,,,,,,,inf,inf
,,Point (1576740.36000000010244548 5184017.80999999959021807),,,,,,,,inf,inf
,,Point (1574681.46999999997206032 5183892.91000000014901161),,,,,,,,inf,inf
,,Point (1570157.58000000007450581 5180903.55999999959021807),,,,,,,,inf,inf
,,Point (1575573.08000000007450581 5183247.7900000000372529),,,,,,,,inf,inf
,,Point (1576648.60000000009313226 5182326.79999999981373549),,,,,,,,inf,inf
,,Point (1576099.75 5185892.78000000026077032),,,,,,,,inf,inf
,,Point (1575579.16999999992549419 5185781.07000000029802322),,,,,,,,inf,inf
,,Point (1574972.55000000004656613 5182735.17999999970197678),,,,,,,,inf,inf
,,Point (1576439.37000000011175871 5186251.03000000026077032),,,,,,,,inf,inf
,,Point (1576584.26000000000931323 5184332.32000000029802322),,,,,,,,inf,inf
,,Point (1578748.08000000007450581 5177375.73000000044703484),,,,,,,,inf,inf
,,Point (1573734.34000000008381903 5181987.54999999981373549),,,,,,,,inf,inf
,,Point (1579393.84000000008381903 5178417.08000000007450581),,,,,,,,inf,inf
,,Point (1571193 5181978),,,,,,,,inf,inf
,,Point (1576260.55000000004656613 5184236.19000000040978193),,,,,,,,inf,inf
,,Point (1575206.78000000002793968 5177596.5),,,,,,,,inf,inf
,,Point (1576476.06000000005587935 5185291.29999999981373549),,,,,,,,inf,inf
,,Point (1572218.85000000009313226 5182669.70000000018626451),,,,,,,,inf,inf
,,Point (1570917.82000000006519258 5180142.29999999981373549),,,,,,,,inf,inf
,,Point (1576453.44999999995343387 5184843.78000000026077032),,,,,,,,inf,inf
,,Point (1574730.93999999994412065 5184565.87999999988824129),,,,,,,,inf,inf
,,Point (1575113.40999999991618097 5181333.0400000000372529),,,,,,,,inf,inf
,,Point (1575194 5183076),,,,,,,,inf,inf
,,Point (1577031.31000000005587935 5184378.91000000014901161),,,,,,,,inf,inf
,,Point (1578957.38999999989755452 5179590.04999999981373549),,,,,,,,inf,inf
,,Point (1575390.16999999992549419 5178160.90000000037252903),,,,,,,,inf,inf
,,Point (1576893.89999999990686774 5183215.03000000026077032),,,,,,,,inf,inf
,,Point (1576247.84000000008381903 5186278.34999999962747097),,,,,,,,inf,inf
,,Point (1576247.84000000008381903 5186278.34999999962747097),,,,,,,,inf,inf
,,Point (1574957.69999999995343387 5182828.87000000011175871),,,,,,,,inf,inf
,,Point (1576110 5184593),,,,,,,,inf,inf
,,Point (1578823.65999999991618097 5177203.82000000029802322),,,,,,,,inf,inf
,,Point (1571275.42999999993480742 5179706.07000000029802322),,,,,,,,inf,inf
,,Point (1575923.46999999997206032 5182132.67999999970197678),,,,,,,,inf,inf
,,Point (1576821.69999999995343387 5183402.79999999981373549),,,,,,,,inf,inf
,,Point (1575073.48999999999068677 5183180.75999999977648258),,,,,,,,inf,inf
,,Point (1572277.82000000006519258 5182426.38999999966472387),,,,,,,,inf,inf
,,Point (1576999.33000000007450581 5182961.38999999966472387),,,,,,,,inf,inf
,,Point (1576743.93999999994412065 5185342.51999999955296516),,,,,,,,inf,inf
,,Point (1576463.76000000000931323 5186184.55999999959021807),,,,,,,,inf,inf
,,Point (1573796.72999999998137355 5180204.04999999981373549),,,,,,,,inf,inf
,,Point (1575387.01000000000931323 5183263.09999999962747097),,,,,,,,inf,inf
,,Point (1575148.2900000000372529 5183086.5400000000372529),,,,,,,,inf,inf
,,Point (1575349.62000000011175871 5185914.63999999966472387),,,,,,,,inf,inf
,,Point (1576667.51000000000931323 5182214.98000000044703484),,,,,,,,inf,inf
,,Point (1570609.15999999991618097 5180654.88999999966472387),,,,,,,,inf,inf
,,Point (1579724.38999999989755452 5177582.62999999988824129),,,,,,,,inf,inf
,,Point (1576488.16999999992549419 5185569.96999999973922968),,,,,,,,inf,inf
,,Point (1576568.10000000009313226 5181505.79999999981373549),,,,,,,,inf,inf
,,Point (1575113.71999999997206032 5183174.12000000011175871),,,,,,,,inf,inf
,,Point (1573718.62000000011175871 5182002.16999999992549419),,,,,,,,inf,inf
,,Point (1576675 5183937),,,,,,,,inf,inf
,,Point (1576637.87000000011175871 5183400.20000000018626451),,,,,,,,inf,inf
,,Point (1576147.87000000011175871 5184415.25),,,,,,,,inf,inf
,,Point (1572337.37999999988824129 5183109.4599999999627471),,,,,,,,inf,inf
,,Point (1576852.2900000000372529 5184993.04999999981373549),,,,,,,,inf,inf
,,Point (1570212.25 5178061.26999999955296516),,,,,,,,inf,inf
,,Point (1576121.76000000000931323 5186368.29999999981373549),,,,,,,,inf,inf
,,Point (1576573.72999999998137355 5184640.13999999966472387),,,,,,,,inf,inf
,,Point (1579673.32000000006519258 5177744.76999999955296516),,,,,,,,inf,inf
,,Point (1573924.75 5182126.67999999970197678),,,,,,,,inf,inf
,,Point (1575430.08000000007450581 5178116.2900000000372529),,,,,,,,inf,inf
,,Point (1575290.89999999990686774 5183127.91999999992549419),,,,,,,,inf,inf
,,Point (1575642.48999999999068677 5186972.62999999988824129),,,,,,,,inf,inf
,,Point (1575641.28000000002793968 5186963.94000000040978193),,,,,,,,inf,inf
,,Point (1575096.15999999991618097 5181575.70000000018626451),,,,,,,,inf,inf
,,Point (1575566.5400000000372529 5185816.08999999985098839),,,,,,,,inf,inf
,,Point (1575754.64999999990686774 5186076.75999999977648258),,,,,,,,inf,inf
,,Point (1573705.14999999990686774 5181952.28000000026077032),,,,,,,,inf,inf
,,Point (1573859 5182025),,,,,,,,inf,inf
,,Point (1577098.16999999992549419 5183313.5),,,,,,,,inf,inf
,,Point (1576812.62999999988824129 5185004.36000000033527613),,,,,,,,inf,inf
,,Point (1576524 5183996),,,,,,,,inf,inf
,,Point (1575604.57000000006519258 5186231.25999999977648258),,,,,,,,inf,inf
,,Point (1576940.47999999998137355 5182396.37000000011175871),,,,,,,,inf,inf
,,Point (1576683.41999999992549419 5184185.03000000026077032),,,,,,,,inf,inf
,,Point (1576692.26000000000931323 5184280.01999999955296516),,,,,,,,inf,inf
,,Point (1575114.30000000004656613 5181268),,,,,,,,inf,inf
,,Point (1576215.05000000004656613 5186334.65000000037252903),,,,,,,,inf,inf
,,Point (1573911.41999999992549419 5177319.38999999966472387),,,,,,,,inf,inf
,,Point (1571339.0400000000372529 5179819.23000000044703484),,,,,,,,inf,inf
,,Point (1579639.12999999988824129 5177723.32000000029802322),,,,,,,,inf,inf
,,Point (1570345.36000000010244548 5180448.92999999970197678),,,,,,,,inf,inf
,,Point (1573660.80000000004656613 5180769.09999999962747097),,,,,,,,inf,inf
,,Point (1574533 5176791),,,,,,,,inf,inf
,,Point (1579671.47999999998137355 5177977.75),,,,,,,,inf,inf
,,Point (1570956.26000000000931323 5180844.19000000040978193),,,,,,,,inf,inf
,,Point (1576636.86000000010244548 5185717.75),,,,,,,,inf,inf
,,Point (1576048 5179568),,,,,,,,inf,inf
,,Point (1576780.33000000007450581 5183209.53000000026077032),,,,,,,,inf,inf
,,Point (1573177.47999999998137355 5182621.59999999962747097),,,,,,,,inf,inf
,,Point (1572315.07000000006519258 5182684.75999999977648258),,,,,,,,inf,inf
,,Point (1576440.87000000011175871 5181827.09999999962747097),,,,,,,,inf,inf
,,Point (1576148.44999999995343387 5182666.13999999966472387),,,,,,,,inf,inf
,,Point (1574848.55000000004656613 5186076.17999999970197678),,,,,,,,inf,inf
,,Point (1575210.22999999998137355 5183117.24000000022351742),,,,,,,,inf,inf
,,Point (1576942.86000000010244548 5183324.44000000040978193),,,,,,,,inf,inf
,,Point (1573917.36000000010244548 5182167.17999999970197678),,,,,,,,inf,inf
,,Point (1577162.71999999997206032 5184325.65000000037252903),,,,,,,,inf,inf
,,Point (1578739.13999999989755452 5177324.11000000033527613),,,,,,,,inf,inf
,,Point (1574947.39999999990686774 5177935.66999999992549419),,,,,,,,inf,inf
,,Point (1576043.80000000004656613 5186455.09999999962747097),,,,,,,,inf,inf
,,Point (1576107.5400000000372529 5186247.63999999966472387),,,,,,,,inf,inf
,,Point (1573849 5180314),,,,,,,,inf,inf
,,Point (1578970.12000000011175871 5176832.45000000018626451),,,,,,,,inf,inf
,,Point (1574651.87999999988824129 5182305.71999999973922968),,,,,,,,inf,inf
,,Point (1578936.62999999988824129 5179402.62000000011175871),,,,,,,,inf,inf
,,Point (1575004.07000000006519258 5186203.67999999970197678),,,,,,,,inf,inf
,,Point (1578003.57000000006519258 5181070.41000000014901161),,,,,,,,inf,inf
,,Point (1574722.64999999990686774 5181255.87999999988824129),,,,,,,,inf,inf
,,Point (1573435.05000000004656613 5181161.83999999985098839),,,,,,,,inf,inf
,,Point (1577126.63999999989755452 5183069.44000000040978193),,,,,,,,inf,inf
,,Point (1575038.16999999992549419 5185948.12000000011175871),,,,,,,,inf,inf
,,Point (1577018.27000000001862645 5184127.16999999992549419),,,,,,,,inf,inf
,,Point (1577216.80000000004656613 5182905.20000000018626451),,,,,,,,inf,inf
,,Point (1575398.35000000009313226 5178045.98000000044703484),,,,,,,,inf,inf
,,Point (1572898.37000000011175871 5186943.71999999973922968),,,,,,,,inf,inf
,,Point (1570367 5180145),,,,,,,,inf,inf
,,Point (1576496.18999999994412065 5184537.59999999962747097),,,,,,,,inf,inf
,,Point (1575299.15999999991618097 5191618.41000000014901161),,,,,,,,inf,inf
,,Point (1575833.66999999992549419 5183257.83000000007450581),,,,,,,,inf,inf
,,Point (1576089.77000000001862645 5186606.62999999988824129),,,,,,,,inf,inf
,,Point (1574748.12000000011175871 5183844.34999999962747097),,,,,,,,inf,inf
,,Point (1575080.39999999990686774 5182781.24000000022351742),,,,,,,,inf,inf
,,Point (1573574.40999999991618097 5180896.59999999962747097),,,,,,,,inf,inf
,,Point (1576142.68999999994412065 5186379.03000000026077032),,,,,,,,inf,inf
,,Point (1574617.53000000002793968 5181299.70000000018626451),,,,,,,,inf,inf
,,Point (1576742.35000000009313226 5184123.76999999955296516),,,,,,,,inf,inf
,,Point (1576638.59000000008381903 5185153.55999999959021807),,,,,,,,inf,inf
,,Point (1574504.23999999999068677 5185199.46999999973922968),,,,,,,,inf,inf
,,Point (1575298.51000000000931323 5191265.34999999962747097),,,,,,,,inf,inf
,,Point (1576326.80000000004656613 5182408.59999999962747097),,,,,,,,inf,inf
,,Point (1576169.09000000008381903 5186409.23000000044703484),,,,,,,,inf,inf
,,Point (1575542.92999999993480742 5182580.42999999970197678),,,,,,,,inf,inf
,,Point (1575393.88999999989755452 5182297.42999999970197678),,,,,,,,inf,inf
,,Point (1576483.9599999999627471 5186042.9599999999627471),,,,,,,,inf,inf
,,Point (1570925.84000000008381903 5180690.41999999992549419),,,,,,,,inf,inf
,,Point (1575869.63999999989755452 5186153.33999999985098839),,,,,,,,inf,inf
,,Point (1576408 5181549),,,,,,,,inf,inf
,,Point (1579679.82000000006519258 5177824.07000000029802322),,,,,,,,inf,inf
,,Point (1573743.89999999990686774 5181957.5400000000372529),,,,,,,,inf,inf
,,Point (1575166.2099999999627471 5181252.32000000029802322),,,,,,,,inf,inf
,,Point (1575047 5184343),,,,,,,,inf,inf
,,Point (1576218 5185578.88999999966472387),,,,,,,,inf,inf
,,Point (1573450.0400000000372529 5177943.83000000007450581),,,,,,,,inf,inf
,,Point (1577625.35000000009313226 5182553.70000000018626451),,,,,,,,inf,inf
,,Point (1574206.82000000006519258 5185137.80999999959021807),,,,,,,,inf,inf
,,Point (1574850.18999999994412065 5180828.67999999970197678),,,,,,,,inf,inf
,,Point (1577059.11000000010244548 5183316.74000000022351742),,,,,,,,inf,inf
,,Point (1576255.67999999993480742 5185223.08000000007450581),,,,,,,,inf,inf
,,Point (1579209 5178864),,,,,,,,inf,inf
,,Point (1575556.5 5191318.59999999962747097),,,,,,,,inf,inf
,,Point (1573401.73999999999068677 5181141.83000000007450581),,,,,,,,inf,inf
,,Point (1576859.62000000011175871 5184811.0400000000372529),,,,,,,,inf,inf
,,Point (1578761.60000000009313226 5177286.09999999962747097),,,,,,,,inf,inf
,,Point (1574725.7900000000372529 5182142.08000000007450581),,,,,,,,inf,inf
,,Point (1574732.32000000006519258 5184067.75),,,,,,,,inf,inf
,,Point (1574879.25 5186114.46999999973922968),,,,,,,,inf,inf
,,Point (1574290.18999999994412065 5184755.94000000040978193),,,,,,,,inf,inf
,,Point (1576038.80000000004656613 5185941.70000000018626451),,,,,,,,inf,inf
,,Point (1570443.64999999990686774 5180256.37999999988824129),,,,,,,,inf,inf
,,Point (1579030.27000000001862645 5179799.54999999981373549),,,,,,,,inf,inf
,,Point (1579031.66999999992549419 5179799.04999999981373549),,,,,,,,inf,inf
,,Point (1575345.67999999993480742 5178331.2099999999627471),,,,,,,,inf,inf
,,Point (1575270.55000000004656613 5177938.33999999985098839),,,,,,,,inf,inf
,,Point (1575270.62999999988824129 5177937.45000000018626451),,,,,,,,inf,inf
,,Point (1576794 5183244.08999999985098839),,,,,,,,inf,inf
,,Point (1576689.17999999993480742 5184108.7900000000372529),,,,,,,,inf,inf
,,Point (1572414.55000000004656613 5182628.17999999970197678),,,,,,,,inf,inf
,,Point (1575256.08000000007450581 5183192.01999999955296516),,,,,,,,inf,inf
,,Point (1574860.02000000001862645 5183066.4599999999627471),,,,,,,,inf,inf
,,Point (1573988.15999999991618097 5182061.04999999981373549),,,,,,,,inf,inf
,,Point (1576605.09000000008381903 5186249.5),,,,,,,,inf,inf
,,Point (1576349.51000000000931323 5183515.4599999999627471),,,,,,,,inf,inf
,,Point (1576269.28000000002793968 5182164.49000000022351742),,,,,,,,inf,inf
,,Point (1570243.43999999994412065 5178064.16999999992549419),,,,,,,,inf,inf
,,Point (1575379.86000000010244548 5185833.25),,,,,,,,inf,inf
,,Point (1573952.23999999999068677 5182112.78000000026077032),,,,,,,,inf,inf
,,Point (1575607 5183365.79999999981373549),,,,,,,,inf,inf
,,Point (1575556.16999999992549419 5191523.95000000018626451),,,,,,,,inf,inf
,,Point (1576730.37999999988824129 5183989.29999999981373549),,,,,,,,inf,inf
,,Point (1576619.13999999989755452 5182345.29999999981373549),,,,,,,,inf,inf
,,Point (1575619.52000000001862645 5183216.08000000007450581),,,,,,,,inf,inf
,,Point (1575177.9599999999627471 5181475.34999999962747097),,,,,,,,inf,inf
,,Point (1573806.7099999999627471 5182653.65000000037252903),,,,,,,,inf,inf
,,Point (1576725.71999999997206032 5184164.20000000018626451),,,,,,,,inf,inf
,,Point (1576976.12999999988824129 5184188.28000000026077032),,,,,,,,inf,inf
,,Point (1574969.87999999988824129 5182172.2900000000372529),,,,,,,,inf,inf
,,Point (1576492.39999999990686774 5186027.09999999962747097),,,,,,,,inf,inf
,,Point (1576627.51000000000931323 5184387.54999999981373549),,,,,,,,inf,inf
,,Point (1573596.33000000007450581 5180987.79999999981373549),,,,,,,,inf,inf
,,Point (1574929.07000000006519258 5191863.37000000011175871),,,,,,,,inf,inf
,,Point (1574843.72999999998137355 5183678.12000000011175871),,,,,,,,inf,inf
,,Point (1576327.64999999990686774 5185386.16000000014901161),,,,,,,,inf,inf
,,Point (1578960.14999999990686774 5179500.96999999973922968),,,,,,,,inf,inf
,,Point (1576423.86000000010244548 5182454.99000000022351742),,,,,,,,inf,inf
,,Point (1574823.47999999998137355 5185983.75),,,,,,,,inf,inf
,,Point (1573662.38999999989755452 5181163.87000000011175871),,,,,,,,inf,inf
,,Point (1577114.72999999998137355 5184360.36000000033527613),,,,,,,,inf,inf
,,Point (1577148.4599999999627471 5183059.20000000018626451),,,,,,,,inf,inf
,,Point (1574670.4599999999627471 5181520.48000000044703484),,,,,,,,inf,inf
,,Point (1574756.91999999992549419 5182646.30999999959021807),,,,,,,,inf,inf
